Title,Link,Location,Price,Information,Image,Brand
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-prahlad-nagar-ahmedabad-iid-1816381345,Prahlad nagarToday,"₹ 5,90,000","2019 - 48,000 km",https://apollo.olx.in:443/v1/files/te86nj9no22b2-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-paschim-vihar-delhi-iid-1816380329,Paschim ViharToday,"₹ 4,95,000","2019 - 53,000 km",https://apollo.olx.in:443/v1/files/ego7j6zgmo7v1-IN/image;s=150x0;q=50;f=webp;,audi
Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-navrangpura-ahmedabad-iid-1816380123,NavrangpuraToday,"₹ 4,75,000","2016 - 68,000 km",https://apollo.olx.in:443/v1/files/mzd1yqs3xeg23-IN/image;s=150x0;q=50;f=webp;,audi
Toyota Etios,https://www.olx.in/item/cars-c84-used-toyota-etios-in-balkampet-hyderabad-iid-1816083558,BalkampetToday,"₹ 5,80,000","2019 - 110,000 km",https://apollo.olx.in:443/v1/files/82ckjw3od4xk3-IN/image;s=150x0;q=50;f=webp;,audi
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-vasco-da-gama-town-vasco-da-gama-iid-1815993901,Vasco Da Gama TownToday,"₹ 13,50,000","2017 - 76,000 km",https://apollo.olx.in:443/v1/files/yi4gr7um2fsa-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-kottayam-kerala-iid-1814918619,KottayamToday,"₹ 8,99,000","2021 - 65,000 km",https://apollo.olx.in:443/v1/files/swauzvhpqlfl3-IN/image;s=150x0;q=50;f=webp;,audi
MG Hector Plus,https://www.olx.in/item/cars-c84-used-mg-hector-plus-in-mps-and-mla-colony-jubilee-hills-hyderabad-iid-1814484438,MPs and mla colony jubilee hillsToday,"₹ 14,25,000","2020 - 56,000 km",https://apollo.olx.in:443/v1/files/wvlxooy5fdnv3-IN/image;s=150x0;q=50;f=webp;,audi
Honda Brio,https://www.olx.in/item/cars-c84-used-honda-brio-in-pallavaram-cant-chennai-iid-1814373741,Pallavaram CantToday,"₹ 3,72,000","2017 - 64,613 km",https://apollo.olx.in:443/v1/files/tsizx5g451462-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-dzire-in-krishna-nagar-delhi-iid-1814296030,Krishna NagarToday,"₹ 4,25,000","2018 - 43,000 km",https://apollo.olx.in:443/v1/files/v9rbxr3p5rdp2-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-dzire-in-shadipur-delhi-iid-1814295983,ShadipurToday,"₹ 4,25,000","2018 - 43,000 km",https://apollo.olx.in:443/v1/files/1nx1d3eh7a2v3-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-dzire-in-anand-vihar-delhi-iid-1814295951,Anand ViharToday,"₹ 4,25,000","2018 - 43,000 km",https://apollo.olx.in:443/v1/files/oiv944bf7bw32-IN/image;s=150x0;q=50;f=webp;,audi
Jeep Compass,https://www.olx.in/item/cars-c84-used-jeep-compass-in-kalkaji-delhi-iid-1814228565,KalkajiToday,"₹ 6,99,000","2018 - 58,000 km",https://apollo.olx.in:443/v1/files/o4ri2ipjwqjy2-IN/image;s=150x0;q=50;f=webp;,audi
Jeep Compass,https://www.olx.in/item/cars-c84-used-jeep-compass-in-sheikh-sarai-delhi-iid-1814228184,Sheikh SaraiToday,"₹ 6,99,000","2018 - 58,000 km",https://apollo.olx.in:443/v1/files/ued1be7qhirv2-IN/image;s=150x0;q=50;f=webp;,audi
Jeep Compass,https://www.olx.in/item/cars-c84-used-jeep-compass-in-kalu-sarai-delhi-iid-1814227974,Kalu SaraiToday,"₹ 6,99,000","2018 - 58,000 km",https://apollo.olx.in:443/v1/files/qdpruoca0b3w-IN/image;s=150x0;q=50;f=webp;,audi
Jeep Compass,https://www.olx.in/item/cars-c84-used-jeep-compass-in-sunlight-colony-delhi-iid-1814227698,Sunlight ColonyToday,"₹ 6,99,000","2018 - 58,000 km",https://apollo.olx.in:443/v1/files/0khefdcwqwbl2-IN/image;s=150x0;q=50;f=webp;,audi
Audi Q3,https://www.olx.in/item/cars-c84-used-audi-q3-in-model-town-jalandhar-iid-1816198242,Model Town8 Aug,"₹ 16,75,000","2019 - 52,100 km",https://apollo.olx.in:443/v1/files/1kyhu4tz6s4l-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Ritz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ritz-in-nehru-nagar-bhilai-iid-1813557406,Nehru Nagar2 days ago,"₹ 2,51,000","2013 - 67,000 km",https://apollo.olx.in:443/v1/files/0va5sbua23g03-IN/image;s=150x0;q=50;f=webp;,audi
Land Rover Range Rover Evoque,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-evoque-in-greater-kailash-delhi-iid-1816476666,Greater Kailash11 Aug,"₹ 50,25,000","2022 - 38,000 km",https://apollo.olx.in:443/v1/files/efe9z0qgmw5s3-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Celerio,https://www.olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-geeta-colony-delhi-iid-1813233256,Geeta ColonyToday,"₹ 4,65,000","2022 - 35,000 km",https://apollo.olx.in:443/v1/files/gtfhgijpzsr62-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-ashok-nagar-delhi-iid-1813072629,Ashok NagarToday,"₹ 4,65,000","2021 - 57,000 km",https://apollo.olx.in:443/v1/files/d9cbwx2uiiwy1-IN/image;s=150x0;q=50;f=webp;,audi
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-dilshad-garden-delhi-iid-1812567483,Dilshad GardenToday,"₹ 4,35,000","2016 - 59,000 km",https://apollo.olx.in:443/v1/files/vj8yf7voy6ng-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-mayapuri-delhi-iid-1812370634,MayapuriToday,"₹ 3,75,000","2019 - 52,000 km",https://apollo.olx.in:443/v1/files/kmonnmqawumj1-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Ertiga,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-ramesh-nagar-delhi-iid-1812094550,Ramesh NagarToday,"₹ 8,51,000","2021 - 68,000 km",https://apollo.olx.in:443/v1/files/sh0y7q47vvba2-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-hinjewadi-pune-iid-1810525641,HinjewadiToday,"₹ 2,40,000","2013 - 66,158 km",https://apollo.olx.in/v1/files/ph47t468bazo3-IN/image;s=150x0;q=50;f=webp;,audi
Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-anna-nagar-chennai-iid-1806889711,Anna NagarToday,"₹ 5,80,000","2015 - 60,000 km",https://apollo.olx.in:443/v1/files/up3vxwj9291h2-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-noida-extension-greater-noida-iid-1817546152,Noida ExtensionToday,"₹ 2,95,000","2018 - 63,000 km",https://apollo.olx.in:443/v1/files/mm3t1qi687ar1-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-noida-extension-greater-noida-iid-1817545599,Noida ExtensionToday,"₹ 4,95,000","2021 - 87,000 km",https://apollo.olx.in:443/v1/files/tf9v1hlithc82-IN/image;s=150x0;q=50;f=webp;,audi
Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-hazratganj-lucknow-iid-1817007165,HazratganjToday,"₹ 21,50,000","2018 - 90,000 km",https://apollo.olx.in:443/v1/files/gh8tligi3zfr3-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-mulund-west-mumbai-iid-1815566252,Mulund WestToday,"₹ 3,25,000","2014 - 56,559 km",https://apollo.olx.in:443/v1/files/e6dmaa7v0r191-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-navrangpura-ahmedabad-iid-1815457517,NavrangpuraToday,"₹ 5,90,000","2019 - 68,000 km",https://apollo.olx.in:443/v1/files/9ny0bn1wt6hc1-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Ciaz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-vikaspuri-delhi-iid-1815457349,VikaspuriToday,"₹ 4,25,000","2015 - 74,000 km",https://apollo.olx.in:443/v1/files/o2s80l6ueqtv3-IN/image;s=150x0;q=50;f=webp;,audi
BMW 3 Series Gran Limousine,https://www.olx.in/item/cars-c84-used-bmw-3-series-gran-limousine-in-sg-highway-ahmedabad-iid-1815457041,SG HighwayToday,"₹ 49,00,000","2022 - 36,000 km",https://apollo.olx.in:443/v1/files/9ug20qmm6kfq1-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-nikol-ahmedabad-iid-1815456529,NikolToday,"₹ 5,65,000","2018 - 63,373 km",https://apollo.olx.in:443/v1/files/o3h8lxmljlqn3-IN/image;s=150x0;q=50;f=webp;,audi
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-sg-highway-ahmedabad-iid-1815456414,SG HighwayToday,"₹ 5,11,000","2014 - 92,000 km",https://apollo.olx.in:443/v1/files/2uzhcb3xxapn-IN/image;s=150x0;q=50;f=webp;,audi
Mini Cooper Countryman,https://www.olx.in/item/cars-c84-used-mini-cooper-countryman-in-film-nagar-hyderabad-iid-1815349937,Film NagarToday,"₹ 26,00,000","2018 - 51,000 km",https://apollo.olx.in:443/v1/files/eds9v46o9e78-IN/image;s=150x0;q=50;f=webp;,audi
Honda WRV,https://www.olx.in/item/cars-c84-used-honda-wrv-in-vijayawada-guntur-national-highway-vijayawada-iid-1807819738,Vijayawada - Guntur National Highway25 Jul,"₹ 7,30,000","2018 - 102,000 km",https://apollo.olx.in:443/v1/files/3qnqg9355j2f1-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-ashirvad-society-vijapur-iid-1817598901,Ashirvad Society4 days ago,"₹ 7,91,111","2017 - 81,250 km",https://apollo.olx.in:443/v1/files/filw2gdi2ab22-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra Scorpio,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-in-swargate-pune-iid-1815226861,Swargate30 Jul,"₹ 13,51,000","2021 - 46,000 km",https://apollo.olx.in:443/v1/files/vwuhk29s1tlj3-IN/image;s=150x0;q=50;f=webp;,audi
Mercedes-Benz E-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-e-class-in-film-nagar-hyderabad-iid-1815349290,Film NagarToday,"₹ 44,00,000","2019 - 41,000 km",https://apollo.olx.in:443/v1/files/4dr4ni16ft763-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-brezza-in-sector-35a-chandigarh-iid-1813825599,Sector 35AToday,"₹ 5,75,000","2018 - 80,000 km",https://apollo.olx.in:443/v1/files/eebks2t5qx4j-IN/image;s=150x0;q=50;f=webp;,audi
Honda Jazz,https://www.olx.in/item/cars-c84-used-honda-jazz-in-palavakkam-chennai-iid-1817545428,PalavakkamToday,"₹ 7,45,000","2021 - 28,000 km",https://apollo.olx.in:443/v1/files/918juur7j0sb-IN/image;s=150x0;q=50;f=webp;,audi
Toyota Etios Liva,https://www.olx.in/item/cars-c84-used-toyota-etios-liva-in-ghodbunder-mumbai-iid-1817007346,GhodbunderToday,"₹ 1,79,000","2011 - 78,000 km",https://apollo.olx.in:443/v1/files/bwydolk6ni6b1-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Sx4,https://www.olx.in/item/cars-c84-used-maruti-suzuki-sx4-in-dahisar-east-mumbai-iid-1817006956,Dahisar EastToday,"₹ 1,79,000","2010 - 80,000 km",https://apollo.olx.in:443/v1/files/i4xuqd4ri5hd1-IN/image;s=150x0;q=50;f=webp;,audi
Tata Hexa,https://www.olx.in/item/cars-c84-used-tata-hexa-in-shilphata-navi-mumbai-iid-1816803677,ShilphataToday,"₹ 7,96,400","2018 - 117,800 km",https://apollo.olx.in:443/v1/files/zfp1um808g2t2-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Swift,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-mahavir-nagar-raipur-iid-1816484078,Mahavir NagarToday,"₹ 3,50,000","2013 - 64,000 km",https://apollo.olx.in:443/v1/files/kv1q9thjv64z1-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Grand i10 Nios,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-sector-14-faridabad-iid-1815993581,Sector 14Today,"₹ 5,22,222","2020 - 48,000 km",https://apollo.olx.in:443/v1/files/5r8ph1oiognd2-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Ciaz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-vashi-navi-mumbai-iid-1815993264,VashiToday,"₹ 5,24,000","2016 - 46,999 km",https://apollo.olx.in:443/v1/files/9u9hmukhr09v-IN/image;s=150x0;q=50;f=webp;,audi
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-sector-14-faridabad-iid-1815993257,Sector 14Today,"₹ 4,99,000","2018 - 49,000 km",https://apollo.olx.in:443/v1/files/dzhv45xpig86-IN/image;s=150x0;q=50;f=webp;,audi
Skoda Octavia,https://www.olx.in/item/cars-c84-used-skoda-octavia-in-hebbal-bengaluru-iid-1815567389,HebbalToday,"₹ 9,25,000","2015 - 93,000 km",https://apollo.olx.in:443/v1/files/kg5b9qa5kbog-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-jayanagar-bengaluru-iid-1815566704,JayanagarToday,"₹ 7,95,000","2015 - 90,000 km",https://apollo.olx.in:443/v1/files/yfez6bcm2hcj-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Grand i10 Nios,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-kavundam-palayam-coimbatore-iid-1815131293,Kavundam PalayamToday,"₹ 6,25,000","2021 - 66,263 km",https://apollo.olx.in:443/v1/files/0oz5dgny633d3-IN/image;s=150x0;q=50;f=webp;,audi
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-thiruvannur-kozhikode-iid-1812712946,ThiruvannurToday,"₹ 14,75,000","2021 - 59,000 km",https://apollo.olx.in:443/v1/files/3xsk1hu04pbe3-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra Scorpio N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-malad-east-mumbai-iid-1811621695,Malad EastToday,"₹ 19,95,000","2023 - 62,000 km",https://apollo.olx.in:443/v1/files/r7jmi5siyd533-IN/image;s=150x0;q=50;f=webp;,audi
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-hsr-layout-bengaluru-iid-1811621439,HSR LayoutToday,"₹ 15,50,000","2020 - 62,000 km",https://apollo.olx.in:443/v1/files/p18448xcadjb-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra Scorpio N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-kurla-west-mumbai-iid-1811621438,Kurla WestToday,"₹ 19,95,000","2023 - 62,000 km",https://apollo.olx.in:443/v1/files/6b4wbrlktcun2-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Eon,https://www.olx.in/item/cars-c84-used-hyundai-eon-in-podikundu-kannur-iid-1805105597,Podikundu18 Aug,"₹ 2,65,000","2017 - 61,723 km",https://apollo.olx.in:443/v1/files/wzx63luup0cr-ADVIN/image;s=150x0;q=50;f=webp;,audi
Land Rover Range Rover Evoque,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-evoque-in-andheri-west-mumbai-iid-1800092172,Andheri West5 days ago,"₹ 19,40,000","2017 - 45,000 km",https://apollo.olx.in:443/v1/files/5es4sb9v18c52-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra Scorpio,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-in-badarpur-delhi-iid-1817745336,Badarpur3 days ago,"₹ 8,45,000","2017 - 69,809 km",https://apollo.olx.in:443/v1/files/urtcmu94cyvm1-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-pahala-bhubaneshwar-iid-1808467597,PahalaToday,"₹ 7,75,000","2015 - 76,000 km",https://apollo.olx.in:443/v1/files/vymtsbqzsfwq1-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-sion-west-mumbai-iid-1817545187,Sion WestToday,"₹ 1,99,000",2011 - 58 km,https://apollo.olx.in:443/v1/files/ghxrqrpg3qmb2-IN/image;s=150x0;q=50;f=webp;,audi
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-andheri-west-mumbai-iid-1817545028,Andheri WestToday,"₹ 14,95,000","2018 - 89,256 km",https://apollo.olx.in:443/v1/files/xp0y9iooyohf1-IN/image;s=150x0;q=50;f=webp;,audi
Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-nedumangad-kerala-iid-1817007214,NedumangadToday,"₹ 5,85,000","2018 - 53,000 km",https://apollo.olx.in:443/v1/files/yhkl7erepoe91-IN/image;s=150x0;q=50;f=webp;,audi
Toyota Urban Cruiser,https://www.olx.in/item/cars-c84-used-toyota-urban-cruiser-in-bandra-west-mumbai-iid-1815457223,Bandra WestToday,"₹ 9,50,000","2021 - 22,000 km",https://apollo.olx.in:443/v1/files/4xys39qgwrwn-IN/image;s=150x0;q=50;f=webp;,audi
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-sadar-bazaar-nagpur-iid-1815456932,Sadar BazaarToday,"₹ 4,60,000","2014 - 71,000 km",https://apollo.olx.in:443/v1/files/o9rbewrguuwb2-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Celerio,https://www.olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-angamaly-kerala-iid-1815456565,AngamalyToday,"₹ 5,75,000","2022 - 56,000 km",https://apollo.olx.in:443/v1/files/v5pzzgjbgeyc-IN/image;s=150x0;q=50;f=webp;,audi
Toyota Corolla Altis,https://www.olx.in/item/cars-c84-used-toyota-corolla-altis-in-veterinary-colony-vijayawada-iid-1815131652,Veterinary ColonyToday,"₹ 12,90,000","2019 - 42,000 km",https://apollo.olx.in:443/v1/files/krinfbabmi2t1-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra TUV 300-plus,https://www.olx.in/item/cars-c84-used-mahindra-tuv-300-plus-in-ranital-chowk-jabalpur-iid-1814918271,Ranital ChowkToday,"₹ 8,50,000","2019 - 55,000 km",https://apollo.olx.in:443/v1/files/9kbntovjx3jj3-IN/image;s=150x0;q=50;f=webp;,audi
Honda Brio,https://www.olx.in/item/cars-c84-used-honda-brio-in-sector-9-faridabad-iid-1814917181,Sector 9Today,"₹ 2,59,000","2016 - 63,000 km",https://apollo.olx.in:443/v1/files/gp3glefl0ts61-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-sector-46-gurgaon-iid-1813826203,Sector 46Today,"₹ 8,15,000","2019 - 48,000 km",https://apollo.olx.in:443/v1/files/1uvp6jejkbr81-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-sector-14-gurgaon-iid-1813825591,Sector 14Today,"₹ 8,15,000","2019 - 48,000 km",https://apollo.olx.in:443/v1/files/s820ay2bu9vt2-IN/image;s=150x0;q=50;f=webp;,audi
MG Hector Plus,https://www.olx.in/item/cars-c84-used-mg-hector-plus-in-chembur-mumbai-iid-1812713327,ChemburToday,"₹ 15,35,000","2022 - 29,000 km",https://apollo.olx.in:443/v1/files/r0yxybstev2d-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-kamakshipalya-bengaluru-iid-1812502502,KamakshipalyaToday,"₹ 2,95,000","2010 - 91,000 km",https://apollo.olx.in:443/v1/files/cgt8qr27ytdn3-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-khushhalpur-raipur-iid-1811621510,KhushhalpurToday,"₹ 8,65,000","2017 - 87,300 km",https://apollo.olx.in:443/v1/files/knou1bjrwpnk1-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Ritz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ritz-in-kamakshipalya-bengaluru-iid-1811183369,KamakshipalyaToday,"₹ 4,40,000","2014 - 90,000 km",https://apollo.olx.in:443/v1/files/o4x1wmh6flv11-IN/image;s=150x0;q=50;f=webp;,audi
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-pimpri-chinchwad-pune-iid-1810308740,Pimpri ChinchwadToday,"₹ 18,50,000","2018 - 174,000 km",https://apollo.olx.in:443/v1/files/uvhtoo4zqwoq-IN/image;s=150x0;q=50;f=webp;,audi
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-khajaguda-hyderabad-iid-1817834786,Khajaguda2 days ago,"₹ 21,50,000","2018 - 96,947 km",https://apollo.olx.in:443/v1/files/qz4eei51wemo3-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Ertiga,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-kohat-enclave-delhi-iid-1810262549,Kohat Enclave15 Jun,"₹ 6,25,000","2017 - 68,000 km",https://apollo.olx.in:443/v1/files/11h04bnrq6742-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-kowdiar-thiruvananthapuram-iid-1816242880,Kowdiar9 Aug,"₹ 8,45,000","2019 - 58,036 km",https://apollo.olx.in:443/v1/files/ych5aep9s4bq2-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra TUV,https://www.olx.in/item/cars-c84-used-mahindra-tuv-in-ring-road-chowk-nagpur-iid-1804921316,Ring Road ChowkToday,"₹ 6,50,000","2016 - 80,111 km",https://apollo.olx.in:443/v1/files/lv5z60nxvo2g2-ADVIN/image;s=150x0;q=50;f=webp;,audi
Kia Carens,https://www.olx.in/item/cars-c84-used-kia-carens-in-borivali-west-mumbai-iid-1803453724,Borivali WestToday,"₹ 15,95,000","2022 - 46,000 km",https://apollo.olx.in:443/v1/files/l4lvforb1co6-ADVIN/image;s=150x0;q=50;f=webp;,audi
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-new-pratap-nagar-ambala-iid-1778479179,New Pratap NagarToday,"₹ 7,65,000","2017 - 88,200 km",https://apollo.olx.in:443/v1/files/o4ntnk2e5f562-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Swift-Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-new-pratap-nagar-ambala-iid-1770083400,New Pratap NagarToday,"₹ 3,30,000","2012 - 82,500 km",https://apollo.olx.in:443/v1/files/rl2cge9wtibz-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Eeco,https://www.olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-baldevnagar-ambala-iid-1764477272,BaldevnagarToday,"₹ 3,30,000","2016 - 98,000 km",https://apollo.olx.in:443/v1/files/pv1xvze66iqb3-IN/image;s=150x0;q=50;f=webp;,audi
Nissan Teana,https://www.olx.in/item/cars-c84-used-nissan-teana-in-karol-bagh-delhi-iid-1817654745,Karol BaghToday,"₹ 3,70,000","2014 - 83,000 km",https://apollo.olx.in:443/v1/files/m4efegmwknyq1-IN/image;s=150x0;q=50;f=webp;,audi
Mercedes-Benz E-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-e-class-in-karol-bagh-delhi-iid-1817654180,Karol BaghToday,"₹ 6,55,000","2013 - 65,000 km",https://apollo.olx.in:443/v1/files/habrodek73n23-IN/image;s=150x0;q=50;f=webp;,audi
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-masab-tank-hyderabad-iid-1817654164,Masab TankToday,"₹ 8,95,000","2019 - 34,000 km",https://apollo.olx.in:443/v1/files/i9qx4ff8v4a21-IN/image;s=150x0;q=50;f=webp;,audi
Honda Jazz,https://www.olx.in/item/cars-c84-used-honda-jazz-in-karol-bagh-delhi-iid-1817653913,Karol BaghToday,"₹ 3,15,000","2016 - 70,000 km",https://apollo.olx.in:443/v1/files/yobsiiuojkgq-IN/image;s=150x0;q=50;f=webp;,audi
Maruti Suzuki Ritz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ritz-in-masab-tank-hyderabad-iid-1817653480,Masab TankToday,"₹ 4,25,000","2010 - 80,000 km",https://apollo.olx.in:443/v1/files/9ib56r16e4qp1-IN/image;s=150x0;q=50;f=webp;,audi
Volkswagen Golf GTI,https://www.olx.in/item/cars-c84-used-volkswagen-golf-gti-in-edapally-kochi-iid-1817546198,EdapallyToday,"₹ 69,50,000","2025 - 1,000 km",https://apollo.olx.in:443/v1/files/jk742uta8rq53-IN/image;s=150x0;q=50;f=webp;,audi
Honda Brio,https://www.olx.in/item/cars-c84-used-honda-brio-in-preet-vihar-delhi-iid-1817545605,Preet ViharToday,"₹ 2,15,000","2013 - 40,000 km",https://apollo.olx.in:443/v1/files/7k69u62t9mky-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-preet-vihar-delhi-iid-1817544603,Preet ViharToday,"₹ 8,10,000","2021 - 50,000 km",https://apollo.olx.in:443/v1/files/ebar5rd0tn8g1-IN/image;s=150x0;q=50;f=webp;,audi
Toyota Etios,https://www.olx.in/item/cars-c84-used-toyota-etios-in-sankarapuram-kadapa-iid-1816483106,SankarapuramToday,"₹ 4,20,000","2014 - 240,000 km",https://apollo.olx.in:443/v1/files/hm65ouiv00v62-IN/image;s=150x0;q=50;f=webp;,audi
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-muniswamy-gowda-layout-bengaluru-iid-1815776115,Muniswamy Gowda LayoutToday,"₹ 6,85,000","2015 - 114,000 km",https://apollo.olx.in:443/v1/files/smkoo3bo9bhs3-IN/image;s=150x0;q=50;f=webp;,audi
Kia Sonet,https://www.olx.in/item/cars-c84-used-kia-sonet-in-chembur-mumbai-iid-1815775978,ChemburToday,"₹ 10,50,000","2020 - 98,000 km",https://apollo.olx.in:443/v1/files/0skhkdkbusgf1-IN/image;s=150x0;q=50;f=webp;,audi
